source_,tgt_,model_id,model_human,pair,mqm_score,comet_xl,comet_xxl,prometheus,gemba_all_orig,gemba_all_literary,gemba_acc_literary,gemba_flu_literary,gemba_all_literary,gemba_sty_literary,gemba_term_literary,mqm_score_acc,mqm_score_fluency,mqm_score_style,mqm_score_term
Several months passe,Mehrere Monate vergi,translation_gpt4o//2385,gpt4o,en-de,-0.2,0.7768137454986571,0.90711772441864,5,-0.4,-0.4,0,0,-0.4,-2,0,0,0,0,0
Several months passe,Mehrere Monate vergi,DeepL//2386,deepl,en-de,-0.4,0.792901098728179,0.930122256278991,4,-0.2,-0.6,0,-1,-0.6,-2,0,-2,0,0,0
Several months passe,Einige Monate vergin,translator1//2387,translator,en-de,-0.2,0.408601015806198,0.83824998140335,4,-1.4,-1.4,-5,-1,-1.4,-1,0,0,0,0,0
Several months passe,Einige Monate vergin,nllb//2388,nllb,en-de,-2.8,0.723410308361053,0.7367701530456541,3,-2.4,-7.2,-25,-5,-7.2,-6,0,-9,-3,-2,0
Several months passe,Etwa mehrere Monate ,batch1_meta-llama_Meta-Llama-3-8B-Instruct//2389,meta-llama-3-8b-instruct,en-de,-3.6,0.6270396113395691,0.674292922019958,4,-7.4,-7.4,-25,-6,-7.4,-6,0,-15,-2,-7,0
Several months passe,Mehrere Monate verli,batch1_Unbabel_TowerInstruct-7B-v0.2//2390,towerinstruct-7b-v0.2,en-de,-1.0,0.6622461080551141,0.7207839488983151,2,-1.4,-1.4,-5,-1,-1.4,-1,0,-1,-2,-2,0
Several months passe,So vergingen mehrere,google translate//2391,google translate,en-de,-0.6,0.7981095314025871,0.913257241249084,2,-0.2,-0.6,0,-1,-0.6,-1,0,-3,0,0,0
Several months passe,Mehrere Monate sind ,m2m//2392,m2m,en-de,-3.8,0.6573544740676881,0.649180650711059,4,-1.2,-1.4,-5,-1,-1.4,-1,0,-17,-1,-1,0
THE KOROWAI PASS HAD,Der Korowai-Pass war,deepl//3083,deepl,en-de,-0.5,0.814394235610961,0.837032079696655,4,-0.5,-1.75,-5,-1,-1.75,-1,0,-1,0,0,0
THE KOROWAI PASS HAD,Der Korowai-Pass war,google_translate//3084,google translate,en-de,-2.0,0.8081316351890561,0.8215500116348261,3,-0.5,-0.5,0,0,-0.5,-2,0,-6,-1,0,0
THE KOROWAI PASS HAD,Der Korowai-Pass war,google/gemma-1.1-7b-it//3085,gemma-1.1-7b-it,en-de,-10.0,0.7021853923797601,0.595613241195678,2,-15.5,-15.5,-50,-6,-15.5,-6,0,-27,0,-17,0
THE KOROWAI PASS HAD,DER KOROWAI-PASS WAR,gpt4o//3086,gpt4o,en-de,-2.5,0.755350530147552,0.8258398771286011,2,-0.25,-0.5,0,0,-0.5,-1,-1,-5,-4,-1,0
THE KOROWAI PASS HAD,Der KOROWAI PASS war,m2m//3087,m2m,en-de,-19.0,0.691635489463806,0.48747044801712,1,-15.5,-21.5,-75,-5,-21.5,-6,0,-51,-12,-17,0
THE KOROWAI PASS HAD,Der Korowai-Pass war,meta-llama/Meta-Llama-3-8B-Instruct//3088,meta-llama-3-8b-instruct,en-de,-8.5,0.6546943187713621,0.709172368049621,4,-9.25,-10.5,-30,-6,-10.5,-6,0,-18,-7,-4,0
THE KOROWAI PASS HAD,Der Korowaipass war ,nllb//3089,nllb,en-de,-7.0,0.764741897583007,0.735104322433471,5,-1.75,-3.0,-5,-5,-3.0,-2,0,-22,-3,-4,0
THE KOROWAI PASS HAD,Seit dem Ende des So,Qwen/Qwen2-beta-7B-Chat//3090,qwen2-beta-7b-chat,en-de,-25.0,0.092605166137218,0.164297744631767,2,-77.75,-54.75,-175,-37,-54.75,-1,-5,0,0,0,0
THE KOROWAI PASS HAD,Der Korowai-Pass war,translator1//3091,translator,en-de,-0.5,0.7948667407035821,0.892859816551208,3,-3.0,-3.0,-5,-5,-3.0,-2,0,-1,0,-1,0
THE KOROWAI PASS HAD,DER KOROWAI-PASS WAR,Unbabel/TowerInstruct-7B-v0.2//3092,towerinstruct-7b-v0.2,en-de,-25.0,0.182251632213592,0.074048474431037,4,-65.75,-60.75,-225,-15,-60.75,-2,0,0,0,0,0
The town of Thorndik,"Die Stadt Thorndike,",deepl//3093,deepl,en-de,-2.5,0.6366884708404541,0.764935672283172,4,-0.5,-1.75,-5,-1,-1.75,-1,0,-7,-1,-2,0
The town of Thorndik,"Die Stadt Thorndike,",google_translate//3094,google translate,en-de,-0.75,0.625587522983551,0.7646903991699211,4,-0.5,-0.5,0,0,-0.5,-1,0,-2,-1,0,0
The town of Thorndik,Die Stadt Thorndike ,google/gemma-1.1-7b-it//3095,gemma-1.1-7b-it,en-de,-14.25,0.253547668457031,0.459530681371688,2,-10.25,-10.5,-30,-5,-10.5,-7,0,-27,-21,-11,0
The town of Thorndik,"Die Stadt Thorndike,",gpt4o//3096,gpt4o,en-de,-2.0,0.6154900789260861,0.756759822368621,4,-0.25,-0.5,0,0,-0.5,-1,0,-4,-3,-1,0
The town of Thorndik,"Die Stadt Thorndike,",m2m//3097,m2m,en-de,-13.25,0.484348684549331,0.523064374923706,4,-9.0,-9.25,-25,-5,-9.25,-6,-1,-39,-12,-2,0
The town of Thorndik,"Die Stadt Thorndike,",meta-llama/Meta-Llama-3-8B-Instruct//3098,meta-llama-3-8b-instruct,en-de,-10.75,0.384360432624816,0.438741385936737,3,-10.5,-10.5,-30,-5,-10.5,-6,-1,-27,-14,-2,0
The town of Thorndik,"Die Stadt Thorndike,",nllb//3099,nllb,en-de,-4.75,0.584912776947021,0.6407400369644161,4,-0.5,-1.75,-5,-1,-1.75,-1,0,-18,-1,-1,0
The town of Thorndik,"Thorndike, ein Stadt",Qwen/Qwen2-beta-7B-Chat//3100,qwen2-beta-7b-chat,en-de,-25.0,0.209235191345214,0.224747151136398,2,-96.5,-15.5,-25,-36,-15.5,-1,0,0,0,0,0
The town of Thorndik,"Die Stadt Thorndike,",translator1//3101,translator,en-de,-0.5,0.40022999048233,0.610611259937286,4,-1.5,-3.0,-5,-5,-3.0,-1,-1,-2,0,0,0
The town of Thorndik,Die Stadt Thorndike ,Unbabel/TowerInstruct-7B-v0.2//3102,towerinstruct-7b-v0.2,en-de,-4.25,0.6376190185546871,0.7409951686859131,2,-3.0,-9.25,-25,-5,-9.25,-6,-1,-8,-3,-7,0
It was this last tha,Letzteres erregte di,deepl//3103,deepl,en-de,-0.3333333333333333,0.8743791580200191,0.9518135786056512,2,-1.0,-4.0,-5,-5,-4.0,-1,-1,0,0,0,0
It was this last tha,"Letzteres war es, wa",google_translate//3104,google translate,en-de,0.0,0.902712345123291,0.974464774131774,1,-0.3333333333333333,-0.6666666666666666,0,0,-0.6666666666666666,-2,0,0,0,0,0
It was this last tha,Es war genau dieses ,google/gemma-1.1-7b-it//3105,gemma-1.1-7b-it,en-de,-6.0,0.7324448227882381,0.8430405855178831,1,-4.0,-4.0,-5,-5,-4.0,-2,0,-12,-5,-1,0
It was this last tha,Es war dieser letzte,gpt4o//3106,gpt4o,en-de,-0.6666666666666666,0.886892318725585,0.9113184809684752,2,-4.0,-4.0,-5,-5,-4.0,-2,0,-2,0,0,0
It was this last tha,Letzteres erregte di,m2m//3107,m2m,en-de,-2.3333333333333335,0.6957706212997431,0.7846967577934261,4,-0.6666666666666666,-2.3333333333333335,-5,-1,-2.3333333333333335,-1,0,-6,-1,0,0
It was this last tha,"Es war dies, was den",meta-llama/Meta-Llama-3-8B-Instruct//3108,meta-llama-3-8b-instruct,en-de,-5.0,0.765094995498657,0.824062347412109,1,-12.333333333333334,-12.333333333333334,-30,-5,-12.333333333333334,-1,-1,-10,-4,-1,0
It was this last tha,Diese letzte Figur e,nllb//3109,nllb,en-de,-3.0,0.8005623817443841,0.8362383842468261,1,-2.0,-4.0,-5,-5,-4.0,-2,0,-7,-2,0,0
It was this last tha,Es war dieser letzte,Qwen/Qwen2-beta-7B-Chat//3110,qwen2-beta-7b-chat,en-de,-15.666666666666666,0.315815657377243,0.476215302944183,4,-20.666666666666668,-21.0,-30,-31,-21.0,-1,-1,-12,-19,-1,0
It was this last tha,Diese Anzeige hatte ,translator1//3111,translator,en-de,-0.3333333333333333,0.8712880611419671,0.94994044303894,4,-0.6666666666666666,-4.0,-5,-5,-4.0,-2,0,0,0,0,0
It was this last tha,Es war dieser letzte,Unbabel/TowerInstruct-7B-v0.2//3112,towerinstruct-7b-v0.2,en-de,-1.0,0.842392683029174,0.8767212629318231,2,-4.0,-4.0,-5,-5,-4.0,-2,0,-1,0,-2,0
A windbreak of arrow,Ein Windschutz aus p,deepl//3113,deepl,en-de,-0.3333333333333333,0.774429380893707,0.826315283775329,6,-2.0,-2.0,-5,-5,-2.0,-2,0,0,0,-2,0
A windbreak of arrow,Ein Windschutz aus p,google_translate//3114,google translate,en-de,-1.1666666666666667,0.71779179573059,0.8023331165313721,4,-2.0,-2.0,-5,-5,-2.0,-1,-1,-6,0,-1,0
A windbreak of arrow,Ein Windabschirm aus,google/gemma-1.1-7b-it//3115,gemma-1.1-7b-it,en-de,-14.333333333333334,0.341528534889221,0.402546107769012,4,-5.166666666666667,-6.0,-25,-10,-6.0,-1,0,-59,-19,-8,0
A windbreak of arrow,Ein Windschutz aus p,gpt4o//3116,gpt4o,en-de,-3.8333333333333335,0.7539874315261841,0.8676817417144771,4,-2.0,-2.0,-5,-5,-2.0,-2,0,-18,-1,-4,0
A windbreak of arrow,Ein Windbruch von Pf,m2m//3117,m2m,en-de,-4.666666666666667,0.685087919235229,0.5362752079963681,3,-9.5,-10.333333333333334,-50,-6,-10.333333333333334,-6,0,-21,0,-7,0
A windbreak of arrow,Ein Strauch von Papp,meta-llama/Meta-Llama-3-8B-Instruct//3118,meta-llama-3-8b-instruct,en-de,-7.166666666666667,0.530735969543457,0.585972487926483,6,-14.5,-10.166666666666666,-50,-5,-10.166666666666666,-6,0,-36,-6,-1,0
A windbreak of arrow,Ein Windbruch von Pf,nllb//3119,nllb,en-de,-7.333333333333333,0.677004218101501,0.482667863368988,4,-14.333333333333334,-10.333333333333334,-50,-5,-10.333333333333334,-7,0,-27,-10,-7,0
A windbreak of arrow,Ein WindgParallelz a,Qwen/Qwen2-beta-7B-Chat//3120,qwen2-beta-7b-chat,en-de,-25.0,0.181569963693618,0.330120682716369,4,-34.5,-33.0,-175,-20,-33.0,-2,0,0,0,0,0
A windbreak of arrow,Ein Windschutz aus e,translator1//3121,translator,en-de,0.0,0.750421404838562,0.8344820737838741,4,-2.0,-2.0,-10,-1,-2.0,-1,0,0,0,0,0
A windbreak of arrow,Ein blutroter Föhn a,Unbabel/TowerInstruct-7B-v0.2//3122,towerinstruct-7b-v0.2,en-de,-4.833333333333333,0.5897496938705441,0.7145138382911681,5,-5.333333333333333,-6.166666666666667,-30,-5,-6.166666666666667,-2,0,-23,-6,0,0
"Mr. Owen Darvish, of","Herr Owen Darvish, 1",deepl//3123,deepl,en-de,-0.3333333333333333,0.8233402371406551,0.9689688682556152,4,-2.0,-2.3333333333333335,-5,-1,-2.3333333333333335,-1,0,0,0,0,0
"Mr. Owen Darvish, of","Mr. Owen Darvish, wo",google_translate//3124,google translate,en-de,-2.3333333333333335,0.826390266418457,0.9519721865653992,3,-2.3333333333333335,-2.0,-5,0,-2.0,-1,0,-7,0,0,0
"Mr. Owen Darvish, of",Herr Owen Darvish au,google/gemma-1.1-7b-it//3125,gemma-1.1-7b-it,en-de,-7.666666666666667,0.7557220458984371,0.8977641463279721,2,-3.6666666666666665,-4.0,-5,-5,-4.0,-2,0,-20,-1,-2,0
"Mr. Owen Darvish, of","Herr Owen Darvish, w",gpt4o//3126,gpt4o,en-de,-1.6666666666666667,0.7698315382003781,0.9911999702453612,2,-0.6666666666666666,-2.6666666666666665,-6,-1,-2.6666666666666665,-1,0,0,0,0,0
"Mr. Owen Darvish, of",Die Hr. Owen Darvish,m2m//3127,m2m,en-de,-9.0,0.698280572891235,0.7479118108749391,2,-12.333333333333334,-12.333333333333334,-30,-6,-12.333333333333334,-1,0,-21,-6,0,0
"Mr. Owen Darvish, of",Mr. Owen Darvish von,meta-llama/Meta-Llama-3-8B-Instruct//3128,meta-llama-3-8b-instruct,en-de,-5.666666666666667,0.674352526664733,0.770645260810852,2,-10.666666666666666,-4.0,-10,-1,-4.0,-1,0,-13,-3,-1,0
"Mr. Owen Darvish, of","- Ja. Owen Darvish, ",nllb//3129,nllb,en-de,-2.3333333333333335,0.791007161140441,0.9355526566505432,2,-2.3333333333333335,-3.6666666666666665,-5,-5,-3.6666666666666665,-1,0,-1,-1,0,0
"Mr. Owen Darvish, of","Herr Owen Darvish, v",Qwen/Qwen2-beta-7B-Chat//3130,qwen2-beta-7b-chat,en-de,-13.333333333333334,0.343799442052841,0.5051864385604851,2,-20.666666666666668,-20.666666666666668,-50,-6,-20.666666666666668,-6,0,-22,-13,0,0
"Mr. Owen Darvish, of","Mr Owen Darvish, 160",translator1//3131,translator,en-de,-0.6666666666666666,0.781438469886779,0.9297078847885132,2,-2.0,-2.3333333333333335,-5,-1,-2.3333333333333335,-1,0,-2,0,0,0
"Mr. Owen Darvish, of","Herr Owen Darvish, v",Unbabel/TowerInstruct-7B-v0.2//3132,towerinstruct-7b-v0.2,en-de,-8.666666666666666,0.6573629379272461,0.8567430377006531,2,-12.0,-12.0,-25,-5,-12.0,-5,0,-17,-8,-1,0
She learned that Dar,"Sie erfuhr, dass Dar",deepl//3133,deepl,en-de,-1.8571428571428572,0.108252242207527,0.475153625011444,4,-0.14285714285714285,-1.1428571428571428,-6,-1,-1.1428571428571428,-1,0,-11,-1,-1,0
She learned that Dar,"Sie erfuhr, dass Dar",google_translate//3134,google translate,en-de,-1.8571428571428572,0.135678872466087,0.5305098295211791,2,-1.0,-5.285714285714286,-30,-5,-5.285714285714286,-1,-1,-9,-1,-3,0
She learned that Dar,"Sie lernte, dass Dar",google/gemma-1.1-7b-it//3135,gemma-1.1-7b-it,en-de,-10.714285714285714,0.197921454906463,0.392722338438034,4,-9.0,-8.857142857142858,-50,-6,-8.857142857142858,-6,0,-54,-14,-7,0
She learned that Dar,"Sie erfuhr, dass Dar",gpt4o//3136,gpt4o,en-de,-0.42857142857142855,0.267631024122238,0.540080904960632,1,-0.14285714285714285,-1.7142857142857142,-5,-5,-1.7142857142857142,-2,0,-2,0,0,0
She learned that Dar,"Sie erfuhr, dass Dar",m2m//3137,m2m,en-de,-12.428571428571429,0.158763140439987,0.289596736431121,5,-12.428571428571429,-12.428571428571429,-75,-10,-12.428571428571429,-2,0,-77,-7,-3,0
She learned that Dar,"Sie erfuhr, dass Dar",meta-llama/Meta-Llama-3-8B-Instruct//3138,meta-llama-3-8b-instruct,en-de,-12.142857142857142,0.22021834552288,0.321633547544479,4,-6.142857142857143,-9.714285714285714,-50,-5,-9.714285714285714,-12,-1,-53,-28,-4,0
She learned that Dar,"Sie erfuhr, daß Darv",nllb//3139,nllb,en-de,-6.428571428571429,0.208930626511573,0.454726219177246,4,-5.285714285714286,-5.285714285714286,-26,-5,-5.285714285714286,-5,-1,-37,-5,-3,0
She learned that Dar,"Sie erfuhr, dass Dar",Qwen/Qwen2-beta-7B-Chat//3140,qwen2-beta-7b-chat,en-de,-25.0,0.197389870882034,0.22554275393486,4,-51.857142857142854,-52.714285714285715,-350,-15,-52.714285714285715,-4,0,0,0,0,0
She learned that Dar,"Sie erfuhr, dass Dar",translator1//3141,translator,en-de,0.0,0.121510311961174,0.355460822582244,4,-1.0,-1.7142857142857142,-5,-5,-1.7142857142857142,-2,0,0,0,0,0
She learned that Dar,"Sie erfuhr, dass Dar",Unbabel/TowerInstruct-7B-v0.2//3142,towerinstruct-7b-v0.2,en-de,-8.714285714285714,0.161907389760017,0.380829453468322,5,-6.714285714285714,-10.0,-50,-16,-10.0,-3,-1,-41,-14,-11,0
Mira was scowling. I,Mira schaute finster,deepl//3143,deepl,en-de,-2.2,0.6202265024185181,0.73034644126892,4,-0.6,-1.4,-5,-1,-1.4,-1,0,-6,-5,0,0
Mira was scowling. I,Mira runzelte die St,google_translate//3144,google translate,en-de,-3.4,0.575810432434082,0.836161255836486,4,-0.4,-1.4,-5,-1,-1.4,-1,0,-11,-6,0,0
Mira was scowling. I,Mira war mit dem Smä,google/gemma-1.1-7b-it//3145,gemma-1.1-7b-it,en-de,-12.8,0.30112212896347,0.469827413558959,4,-17.4,-18.2,-75,-10,-18.2,-6,0,-49,-12,-8,0
Mira was scowling. I,Mira runzelte die St,gpt4o//3146,gpt4o,en-de,-3.0,0.725745797157287,0.7370224595069881,4,-1.4,-1.4,-5,-1,-1.4,-1,0,-12,-3,0,0
Mira was scowling. I,Mira war schockiert.,m2m//3147,m2m,en-de,-9.8,0.560099363327026,0.5935460925102231,4,-7.4,-7.4,-30,-5,-7.4,-1,-1,-30,-16,-3,0
Mira was scowling. I,Mira sah finster dre,meta-llama/Meta-Llama-3-8B-Instruct//3148,meta-llama-3-8b-instruct,en-de,-7.2,0.457010716199874,0.534271419048309,5,-7.4,-7.4,-25,-6,-7.4,-6,0,-18,-12,-6,0
Mira was scowling. I,Mira war starr. Sie ,nllb//3149,nllb,en-de,-6.2,0.500800788402557,0.5702692866325371,1,-7.2,-7.4,-25,-6,-7.4,-6,0,-20,-9,-2,0
Mira was scowling. I,Mira war wütend. Sie,Qwen/Qwen2-beta-7B-Chat//3150,qwen2-beta-7b-chat,en-de,-25.0,0.152820125222206,0.323957949876785,4,-17.8,-47.6,-50,-126,-47.6,-61,-1,0,0,0,0
Mira was scowling. I,Miras Miene verfinst,translator1//3151,translator,en-de,-0.2,0.484908580780029,0.7610985040664671,1,-6.4,-7.4,-30,-5,-7.4,-2,0,0,0,0,0
Mira was scowling. I,Mira war vom Mund ab,Unbabel/TowerInstruct-7B-v0.2//3152,towerinstruct-7b-v0.2,en-de,-8.2,0.351426601409912,0.537220299243927,2,-7.4,-13.4,-50,-10,-13.4,-6,-1,-36,-4,-6,0
The picture on the g,Das Bild auf der Web,deepl//3153,deepl,en-de,-2.25,0.5572931766510011,0.6297949552536011,4,-1.75,-2.75,-5,-5,-2.75,-1,0,-7,0,-2,0
The picture on the g,Das Bild auf der Reg,google_translate//3154,google translate,en-de,-3.0,0.5946602821350091,0.5858722329139711,4,-3.0,-3.0,-5,-5,-3.0,-2,0,-11,-1,0,0
The picture on the g,Die auf der Regierun,google/gemma-1.1-7b-it//3155,gemma-1.1-7b-it,en-de,-22.0,0.321743667125701,0.448876917362213,4,-7.75,-7.75,-25,-5,-7.75,-1,0,-53,-33,-2,0
The picture on the g,Das Bild auf der Reg,gpt4o//3156,gpt4o,en-de,-2.25,0.694058179855346,0.7289680242538451,5,-3.0,-3.0,-5,-5,-3.0,-1,-1,-8,-1,-1,0
The picture on the g,Das Bild auf der Reg,m2m//3157,m2m,en-de,-16.0,0.256304502487182,0.429175466299057,4,-10.5,-15.5,-50,-6,-15.5,-6,0,-44,-19,-1,0
The picture on the g,Die auf der Regierun,meta-llama/Meta-Llama-3-8B-Instruct//3158,meta-llama-3-8b-instruct,en-de,-12.25,0.270122617483139,0.429139137268066,2,-16.75,-42.0,-150,-15,-42.0,-3,0,-33,-9,-7,0
The picture on the g,Das Bild auf der Reg,nllb//3159,nllb,en-de,-8.25,0.421884596347808,0.5320670008659361,4,-9.25,-9.25,-26,-5,-9.25,-6,0,-14,-9,-10,0
The picture on the g,Das Bild auf der Reg,Qwen/Qwen2-beta-7B-Chat//3160,qwen2-beta-7b-chat,en-de,-27.5,0.180912628769874,0.203776687383651,6,-149.5,-88.75,-325,-25,-88.75,-5,0,-10,0,0,0
The picture on the g,Das Foto auf der Web,translator1//3161,translator,en-de,0.0,0.446881055831909,0.652967631816864,6,-1.75,-9.25,-30,-6,-9.25,-1,0,0,0,0,0
The picture on the g,Das Bild auf der Reg,Unbabel/TowerInstruct-7B-v0.2//3162,towerinstruct-7b-v0.2,en-de,-14.75,0.403013676404953,0.5813717246055601,6,-9.25,-17.0,-55,-6,-17.0,-6,0,-52,-2,-6,0
"She - Jill, soon to ","Sie - Jill, bald Lad",deepl//3163,deepl,en-de,-6.166666666666667,0.22285172343254,0.326282322406768,4,-1.1666666666666667,-1.3333333333333333,-5,-1,-1.3333333333333333,-1,0,-31,-5,-1,0
"She - Jill, soon to ","Sie – Jill, die bald",google_translate//3164,google translate,en-de,-3.6666666666666665,0.197647288441658,0.21125690639019,4,-1.1666666666666667,-1.3333333333333333,-5,-1,-1.3333333333333333,-1,0,-16,-6,0,0
"She - Jill, soon to ","Sie - Jill, zukünfti",google/gemma-1.1-7b-it//3165,gemma-1.1-7b-it,en-de,-21.0,0.206154912710189,0.099944628775119,4,-7.0,-10.5,-50,-6,-10.5,-6,-1,-92,-7,-26,0
"She - Jill, soon to ","Sie – Jill, die bald",gpt4o//3166,gpt4o,en-de,-5.166666666666667,0.204933211207389,0.242067784070968,4,-0.3333333333333333,-1.1666666666666667,-5,-1,-1.1666666666666667,-1,0,-25,-5,-1,0
"She - Jill, soon to ","Sie - Jill, bald Lad",m2m//3167,m2m,en-de,-14.5,0.198196128010749,0.133152201771736,4,-6.166666666666667,-14.5,-75,-6,-14.5,-5,-1,-67,-15,-5,0
"She - Jill, soon to ","Jill, bald Frau Darv",meta-llama/Meta-Llama-3-8B-Instruct//3168,meta-llama-3-8b-instruct,en-de,-16.333333333333332,0.235937774181365,0.382000267505645,4,-14.5,-10.333333333333334,-50,-5,-10.333333333333334,-6,-1,-69,-19,-10,0
"She - Jill, soon to ","Sie - Jill, bald Lad",nllb//3169,nllb,en-de,-10.166666666666666,0.206615030765533,0.223353400826454,4,-2.0,-2.1666666666666665,-5,-5,-2.1666666666666665,-2,-1,-39,-19,-3,0
"She - Jill, soon to ","Sie – Jill, bald Lad",Qwen/Qwen2-beta-7B-Chat//3170,qwen2-beta-7b-chat,en-de,-25.0,0.195787727832794,0.019474143162369,4,-40.5,-24.666666666666668,-125,-20,-24.666666666666668,-3,0,0,0,0,0
"She - Jill, soon to ","Sie - Jill, demnächs",translator1//3171,translator,en-de,-0.5,0.229945436120033,0.375767678022384,2,-2.0,-2.0,-5,-5,-2.0,-2,0,0,-2,-1,0
"She - Jill, soon to ","She - Jill, die bald",Unbabel/TowerInstruct-7B-v0.2//3172,towerinstruct-7b-v0.2,en-de,-14.333333333333334,0.196710631251335,0.034759189933538,5,-6.166666666666667,-6.333333333333333,-25,-6,-6.333333333333333,-5,-1,-54,-17,-15,0
‘Bloody ruined my sh,Das hat mir die Chan,deepl//3173,deepl,en-de,-6.8,0.514556467533111,0.6955825090408321,5,-2.4,-1.4,-5,-1,-1.4,-1,0,-32,-2,0,0
‘Bloody ruined my sh,„Meine Aufnahme ist ,google_translate//3174,google translate,en-de,-3.0,0.498046070337295,0.696130037307739,5,-0.4,-1.4,-5,-1,-1.4,-1,0,-15,0,0,0
‘Bloody ruined my sh,"""Der Schuss ist dahi",google/gemma-1.1-7b-it//3175,gemma-1.1-7b-it,en-de,-13.6,0.185482591390609,0.194973364472389,4,-16.4,-26.2,-125,-5,-26.2,-1,0,-58,-10,0,0
‘Bloody ruined my sh,‘Hat mir verdammt no,gpt4o//3176,gpt4o,en-de,-3.2,0.406195491552352,0.730096220970153,4,-1.4,-1.4,-5,0,-1.4,-2,0,-10,-6,0,0
‘Bloody ruined my sh,Blut hat meinen Schu,m2m//3177,m2m,en-de,-9.0,0.396797895431518,0.428156822919845,2,-7.4,-7.4,-25,-6,-7.4,-6,0,-42,-1,-2,0
‘Bloody ruined my sh, „Die königliche Num,meta-llama/Meta-Llama-3-8B-Instruct//3178,meta-llama-3-8b-instruct,en-de,-7.0,0.192036047577857,0.551169335842132,4,-7.2,-6.4,-25,-5,-6.4,-2,0,-30,0,0,0
‘Bloody ruined my sh,Bloody hat meinen Sc,nllb//3179,nllb,en-de,-15.6,0.671704649925231,0.682408928871154,1,-0.2,-1.2,-5,0,-1.2,-1,0,-78,0,0,0
‘Bloody ruined my sh,"""Ich habe meine Kuge",Qwen/Qwen2-beta-7B-Chat//3180,qwen2-beta-7b-chat,en-de,-14.6,0.1148287281394,0.265624076128006,3,-12.4,-12.4,-50,-5,-12.4,-6,-1,-62,-6,-5,0
‘Bloody ruined my sh,»Hat mich den Schuss,translator1//3181,translator,en-de,0.0,0.317058503627777,0.5988301038742061,4,-1.4,-1.4,-5,-1,-1.4,-1,0,0,0,0,0
‘Bloody ruined my sh,"""Verflucht, meine Au",Unbabel/TowerInstruct-7B-v0.2//3182,towerinstruct-7b-v0.2,en-de,-7.6,0.369161754846572,0.5007219910621641,4,-6.4,-1.4,-5,-1,-1.4,-1,0,-32,-6,0,0
Mira had found what ,"Mira hatte gefunden,",deepl//3183,deepl,en-de,-0.5,0.854213893413543,0.89652270078659,4,-0.5,-1.75,-5,-1,-1.75,-1,0,-1,0,-1,0
Mira had found what ,"Mira hatte gefunden,",google_translate//3184,google translate,en-de,-0.5,0.84403508901596,0.943755149841308,4,-0.25,-1.75,-5,-1,-1.75,-1,0,-1,0,-1,0
Mira had found what ,"Mira hatte, was sie ",google/gemma-1.1-7b-it//3185,gemma-1.1-7b-it,en-de,-7.75,0.548575520515441,0.7308047413825981,1,-11.75,-10.5,-30,-10,-10.5,-2,0,-22,-7,-2,0
Mira had found what ,"Mira hatte gefunden,",gpt4o//3186,gpt4o,en-de,-0.25,0.8331419229507441,0.9457792043685912,2,-0.5,-1.75,-5,-1,-1.75,-1,0,0,0,0,0
Mira had found what ,"Mira hatte gefunden,",m2m//3187,m2m,en-de,-4.0,0.7162342071533201,0.8790990710258481,2,-8.0,-9.25,-26,-6,-9.25,-5,0,-10,-5,-1,0
Mira had found what ,"Mira hatte gefunden,",meta-llama/Meta-Llama-3-8B-Instruct//3188,meta-llama-3-8b-instruct,en-de,-4.5,0.740397155284881,0.829117059707641,4,-2.75,-2.75,-5,-5,-2.75,-1,0,-10,-1,-7,0
Mira had found what ,"Mira hatte gefunden,",nllb//3189,nllb,en-de,-2.0,0.8054677248001091,0.8938990831375121,4,-3.0,-3.0,-5,-5,-3.0,-1,-1,-5,-1,-2,0
Mira had found what ,Mirah hatte sie gefu,Qwen/Qwen2-beta-7B-Chat//3190,qwen2-beta-7b-chat,en-de,-9.5,0.338361471891403,0.580013871192932,4,-15.25,-15.25,-55,-5,-15.25,-1,0,-25,-13,0,0
Mira had found what ,"Mira hatte gefunden,",translator1//3191,translator,en-de,0.0,0.8115191459655761,0.9607576131820672,4,-1.5,-1.75,-5,-1,-1.75,-1,0,0,0,0,0
Mira had found what ,"Mira hatte gefunden,",Unbabel/TowerInstruct-7B-v0.2//3192,towerinstruct-7b-v0.2,en-de,-3.5,0.7579634785652161,0.8857980966567991,4,-1.75,-9.25,-26,-5,-9.25,-5,-1,-12,-1,-1,0
Five minutes later t,Fünf Minuten später ,deepl//3193,deepl,en-de,-0.25,0.728997886180877,0.804251015186309,5,-0.75,-3.0,-5,-6,-3.0,-1,0,0,0,0,0
Five minutes later t,Fünf Minuten später ,google_translate//3194,google translate,en-de,-1.0,0.714161157608032,0.7901366949081421,4,-0.25,-0.75,0,0,-0.75,-2,0,-2,-1,-1,0
Five minutes later t,In fünf Minuten war ,google/gemma-1.1-7b-it//3195,gemma-1.1-7b-it,en-de,-13.25,0.39744883775711,0.455256104469299,5,-10.5,-12.0,-30,-11,-12.0,-7,0,-22,-13,-18,0
